Opening Rank,Closing Rank,Academic Program Name,Institute,Seat Type,Quota,Gender
279167,279807,"Computer Science and Engineering (4 Years, Bachelor of Technology)","Assam University, Silchar",SC,All India,Gender-Neutral
208394,237011,"Computer Science and Engineering (4 Years, Bachelor of Technology)","Assam University, Silchar",OPEN,Home State,Gender-Neutral
463716,463716,"Computer Science and Engineering (4 Years, Bachelor of Technology)","Assam University, Silchar",EWS,Home State,Gender-Neutral
417610,435554,"Computer Science and Engineering (4 Years, Bachelor of Technology)","Assam University, Silchar",OBC-NCL,Home State,Gender-Neutral
424449,424449,"Computer Science and Engineering (4 Years, Bachelor of Technology)","Assam University, Silchar",SC,Home State,Gender-Neutral
404843,404843,"Computer Science and Engineering (4 Years, Bachelor of Technology)","Assam University, Silchar",SC,Home State,Female-only (including Supernumerary)
673384,673384,"Computer Science and Engineering (4 Years, Bachelor of Technology)","Assam University, Silchar",ST,Home State,Gender-Neutral
154935,193803,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","Assam University, Silchar",OPEN,All India,Gender-Neutral
205425,205425,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","Assam University, Silchar",OPEN,All India,Female-only (including Supernumerary)
208905,268852,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","Assam University, Silchar",EWS,All India,Gender-Neutral
214968,260488,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","Assam University, Silchar",OBC-NCL,All India,Gender-Neutral
208028,222740,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","Assam University, Silchar",OBC-NCL,All India,Female-only (including Supernumerary)
328536,328536,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","Assam University, Silchar",SC,All India,Gender-Neutral
417020,516603,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","Assam University, Silchar",ST,All India,Gender-Neutral
360539,408710,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","Assam University, Silchar",OPEN,Home State,Gender-Neutral
492160,503619,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","Assam University, Silchar",SC,Home State,Gender-Neutral
2041,2053,"Architecture (5 Years, Bachelor of Architecture)","Birla Institute of Technology, Mesra, Ranchi",OPEN,All India,Gender-Neutral
13180,14950,"Architecture (5 Years, Bachelor of Architecture)","Birla Institute of Technology, Mesra, Ranchi",EWS,All India,Gender-Neutral
11129,11129,"Architecture (5 Years, Bachelor of Architecture)","Birla Institute of Technology, Mesra, Ranchi",SC,All India,Gender-Neutral
19050,19050,"Architecture (5 Years, Bachelor of Architecture)","Birla Institute of Technology, Mesra, Ranchi",OPEN,Home State,Gender-Neutral
26762,27324,"Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)","Birla Institute of Technology, Mesra, Ranchi",OPEN,All India,Gender-Neutral
1065859,1065859,"Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)","Birla Institute of Technology, Mesra, Ranchi",OPEN (PwD),All India,Gender-Neutral
39077,39895,"Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)","Birla Institute of Technology, Mesra, Ranchi",OBC-NCL,All India,Gender-Neutral
265654,265654,"Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)","Birla Institute of Technology, Mesra, Ranchi",ST,All India,Gender-Neutral
58715,58715,"Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)","Birla Institute of Technology, Mesra, Ranchi",OPEN,Home State,Female-only (including Supernumerary)
67001,67001,"Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)","Birla Institute of Technology, Mesra, Ranchi",EWS,Home State,Gender-Neutral
668575,668575,"Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)","Birla Institute of Technology, Mesra, Ranchi",ST,Home State,Gender-Neutral
100180,117814,"Bio Technology (4 Years, Bachelor of Technology)","Birla Institute of Technology, Mesra, Ranchi",OPEN,All India,Gender-Neutral
130531,148385,"Bio Technology (4 Years, Bachelor of Technology)","Birla Institute of Technology, Mesra, Ranchi",EWS,All India,Gender-Neutral
135923,157573,"Bio Technology (4 Years, Bachelor of Technology)","Birla Institute of Technology, Mesra, Ranchi",OBC-NCL,All India,Gender-Neutral
354905,354905,"Bio Technology (4 Years, Bachelor of Technology)","Birla Institute of Technology, Mesra, Ranchi",SC,All India,Gender-Neutral
1032294,1032294,"Bio Technology (4 Years, Bachelor of Technology)","Birla Institute of Technology, Mesra, Ranchi",ST,All India,Gender-Neutral
252813,338040,"Bio Technology (4 Years, Bachelor of Technology)","Birla Institute of Technology, Mesra, Ranchi",OPEN,Home State,Gender-Neutral
292573,306439,"Bio Technology (4 Years, Bachelor of Technology)","Birla Institute of Technology, Mesra, Ranchi",OPEN,Home State,Female-only (including Supernumerary)
350990,385864,"Bio Technology (4 Years, Bachelor of Technology)","Birla Institute of Technology, Mesra, Ranchi",EWS,Home State,Gender-Neutral
83078,97072,"Chemical Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Mesra, Ranchi",OPEN,All India,Gender-Neutral
106674,106674,"Chemical Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Mesra, Ranchi",OPEN,All India,Female-only (including Supernumerary)
97636,124246,"Chemical Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Mesra, Ranchi",EWS,All India,Gender-Neutral
111964,132944,"Chemical Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Mesra, Ranchi",OBC-NCL,All India,Gender-Neutral
298107,311456,"Chemical Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Mesra, Ranchi",SC,All India,Gender-Neutral
840580,1222237,"Chemical Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Mesra, Ranchi",ST,All India,Gender-Neutral
148150,194565,"Chemical Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Mesra, Ranchi",OPEN,Home State,Gender-Neutral
164875,175112,"Chemical Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Mesra, Ranchi",OPEN,Home State,Female-only (including Supernumerary)
212074,232594,"Chemical Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Mesra, Ranchi",EWS,Home State,Gender-Neutral
526391,526391,"Chemical Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Mesra, Ranchi",SC,Home State,Gender-Neutral
85238,99499,"Civil Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Mesra, Ranchi",OPEN,All India,Gender-Neutral
111383,142323,"Civil Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Mesra, Ranchi",OPEN,All India,Female-only (including Supernumerary)
111985,122996,"Civil Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Mesra, Ranchi",EWS,All India,Gender-Neutral
104041,118921,"Civil Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Mesra, Ranchi",OBC-NCL,All India,Gender-Neutral
253886,253886,"Civil Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Mesra, Ranchi",SC,All India,Gender-Neutral
387171,387171,"Civil Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Mesra, Ranchi",ST,All India,Gender-Neutral
147765,148354,"Civil Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Mesra, Ranchi",OPEN,Home State,Gender-Neutral
243973,243973,"Civil Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Mesra, Ranchi",OPEN,Home State,Female-only (including Supernumerary)
23596,23596,"Computer Science and Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Mesra, Ranchi",OPEN,All India,Gender-Neutral
37359,37359,"Computer Science and Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Mesra, Ranchi",OPEN,All India,Female-only (including Supernumerary)
33822,33902,"Computer Science and Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Mesra, Ranchi",OBC-NCL,All India,Gender-Neutral
165580,165580,"Computer Science and Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Mesra, Ranchi",SC,All India,Gender-Neutral
53742,53742,"Computer Science and Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Mesra, Ranchi",OPEN,Home State,Female-only (including Supernumerary)
60408,60408,"Computer Science and Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Mesra, Ranchi",EWS,Home State,Gender-Neutral
46124,47243,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Mesra, Ranchi",OPEN,All India,Gender-Neutral
67211,72650,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Mesra, Ranchi",EWS,All India,Gender-Neutral
64910,66538,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Mesra, Ranchi",OBC-NCL,All India,Gender-Neutral
226654,227691,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Mesra, Ranchi",SC,All India,Gender-Neutral
548370,749226,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Mesra, Ranchi",ST,All India,Gender-Neutral
70820,74208,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Mesra, Ranchi",OPEN,Home State,Gender-Neutral
99382,99661,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Mesra, Ranchi",EWS,Home State,Gender-Neutral
346785,346785,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Mesra, Ranchi",SC,Home State,Gender-Neutral
35710,37550,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Mesra, Ranchi",OPEN,All India,Gender-Neutral
1419586,1419586,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Mesra, Ranchi",OPEN (PwD),All India,Gender-Neutral
44441,51182,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Mesra, Ranchi",EWS,All India,Gender-Neutral
51879,53635,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Mesra, Ranchi",OBC-NCL,All India,Gender-Neutral
213725,219768,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Mesra, Ranchi",SC,All India,Gender-Neutral
438926,515080,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Mesra, Ranchi",ST,All India,Gender-Neutral
54078,55727,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Mesra, Ranchi",OPEN,Home State,Gender-Neutral
76393,76393,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Mesra, Ranchi",OPEN,Home State,Female-only (including Supernumerary)
79657,79657,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Mesra, Ranchi",EWS,Home State,Gender-Neutral
327452,327452,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Mesra, Ranchi",SC,Home State,Gender-Neutral
157870,174123,"Food Engineering and Technology (4 Years, Bachelor of Technology)","Birla Institute of Technology, Mesra, Ranchi",OPEN,All India,Gender-Neutral
140301,140301,"Food Engineering and Technology (4 Years, Bachelor of Technology)","Birla Institute of Technology, Mesra, Ranchi",OPEN,All India,Female-only (including Supernumerary)
190351,245510,"Food Engineering and Technology (4 Years, Bachelor of Technology)","Birla Institute of Technology, Mesra, Ranchi",EWS,All India,Gender-Neutral
198683,225941,"Food Engineering and Technology (4 Years, Bachelor of Technology)","Birla Institute of Technology, Mesra, Ranchi",OBC-NCL,All India,Gender-Neutral
369036,440547,"Food Engineering and Technology (4 Years, Bachelor of Technology)","Birla Institute of Technology, Mesra, Ranchi",SC,All India,Gender-Neutral
361452,506321,"Food Engineering and Technology (4 Years, Bachelor of Technology)","Birla Institute of Technology, Mesra, Ranchi",OPEN,Home State,Gender-Neutral
592235,749194,"Food Engineering and Technology (4 Years, Bachelor of Technology)","Birla Institute of Technology, Mesra, Ranchi",OPEN,Home State,Female-only (including Supernumerary)
54849,61156,"Mathematics and Computing (5 Years, Integrated Master of Science)","Birla Institute of Technology, Mesra, Ranchi",OPEN,All India,Gender-Neutral
68715,69986,"Mathematics and Computing (5 Years, Integrated Master of Science)","Birla Institute of Technology, Mesra, Ranchi",OPEN,All India,Female-only (including Supernumerary)
75067,88178,"Mathematics and Computing (5 Years, Integrated Master of Science)","Birla Institute of Technology, Mesra, Ranchi",OBC-NCL,All India,Gender-Neutral
238818,253956,"Mathematics and Computing (5 Years, Integrated Master of Science)","Birla Institute of Technology, Mesra, Ranchi",SC,All India,Gender-Neutral
812154,1124666,"Mathematics and Computing (5 Years, Integrated Master of Science)","Birla Institute of Technology, Mesra, Ranchi",ST,All India,Gender-Neutral
99581,121651,"Mathematics and Computing (5 Years, Integrated Master of Science)","Birla Institute of Technology, Mesra, Ranchi",OPEN,Home State,Gender-Neutral
148989,150523,"Mathematics and Computing (5 Years, Integrated Master of Science)","Birla Institute of Technology, Mesra, Ranchi",EWS,Home State,Gender-Neutral
559098,559098,"Mathematics and Computing (5 Years, Integrated Master of Science)","Birla Institute of Technology, Mesra, Ranchi",SC,Home State,Gender-Neutral
62215,67961,"Mechanical Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Mesra, Ranchi",OPEN,All India,Gender-Neutral
93463,96644,"Mechanical Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Mesra, Ranchi",OPEN,All India,Female-only (including Supernumerary)
84064,90514,"Mechanical Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Mesra, Ranchi",EWS,All India,Gender-Neutral
87680,100611,"Mechanical Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Mesra, Ranchi",OBC-NCL,All India,Gender-Neutral
254951,263921,"Mechanical Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Mesra, Ranchi",SC,All India,Gender-Neutral
745509,1093662,"Mechanical Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Mesra, Ranchi",ST,All India,Gender-Neutral
82470,87763,"Mechanical Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Mesra, Ranchi",OPEN,Home State,Gender-Neutral
142279,183337,"Mechanical Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Mesra, Ranchi",EWS,Home State,Gender-Neutral
392788,392788,"Mechanical Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Mesra, Ranchi",SC,Home State,Gender-Neutral
102769,109748,"Physics (5 Years, Integrated Master of Science)","Birla Institute of Technology, Mesra, Ranchi",OPEN,All India,Gender-Neutral
97670,97670,"Physics (5 Years, Integrated Master of Science)","Birla Institute of Technology, Mesra, Ranchi",OPEN,All India,Female-only (including Supernumerary)
180447,187592,"Physics (5 Years, Integrated Master of Science)","Birla Institute of Technology, Mesra, Ranchi",EWS,All India,Gender-Neutral
171640,196023,"Physics (5 Years, Integrated Master of Science)","Birla Institute of Technology, Mesra, Ranchi",OBC-NCL,All India,Gender-Neutral
371429,371429,"Physics (5 Years, Integrated Master of Science)","Birla Institute of Technology, Mesra, Ranchi",SC,All India,Gender-Neutral
299268,578312,"Physics (5 Years, Integrated Master of Science)","Birla Institute of Technology, Mesra, Ranchi",OPEN,Home State,Gender-Neutral
96053,107711,"Production and Industrial Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Mesra, Ranchi",OPEN,All India,Gender-Neutral
158606,185401,"Production and Industrial Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Mesra, Ranchi",OPEN,All India,Female-only (including Supernumerary)
127533,176687,"Production and Industrial Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Mesra, Ranchi",EWS,All India,Gender-Neutral
133851,164669,"Production and Industrial Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Mesra, Ranchi",OBC-NCL,All India,Gender-Neutral
344195,364667,"Production and Industrial Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Mesra, Ranchi",SC,All India,Gender-Neutral
1198660,1198660,"Production and Industrial Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Mesra, Ranchi",ST,All India,Gender-Neutral
195003,249360,"Production and Industrial Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Mesra, Ranchi",OPEN,Home State,Gender-Neutral
216289,255573,"Production and Industrial Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Mesra, Ranchi",OPEN,Home State,Female-only (including Supernumerary)
296562,333085,"Production and Industrial Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Mesra, Ranchi",EWS,Home State,Gender-Neutral
1024107,1074121,"Production and Industrial Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Mesra, Ranchi",SC,Home State,Gender-Neutral
66015,71931,"Quantitative Economics & Data Science (5 Years, Integrated Master of Science)","Birla Institute of Technology, Mesra, Ranchi",OPEN,All India,Gender-Neutral
100025,100025,"Quantitative Economics & Data Science (5 Years, Integrated Master of Science)","Birla Institute of Technology, Mesra, Ranchi",OPEN,All India,Female-only (including Supernumerary)
86311,86311,"Quantitative Economics & Data Science (5 Years, Integrated Master of Science)","Birla Institute of Technology, Mesra, Ranchi",EWS,All India,Gender-Neutral
103542,123573,"Quantitative Economics & Data Science (5 Years, Integrated Master of Science)","Birla Institute of Technology, Mesra, Ranchi",OBC-NCL,All India,Gender-Neutral
284460,285801,"Quantitative Economics & Data Science (5 Years, Integrated Master of Science)","Birla Institute of Technology, Mesra, Ranchi",SC,All India,Gender-Neutral
155990,155990,"Quantitative Economics & Data Science (5 Years, Integrated Master of Science)","Birla Institute of Technology, Mesra, Ranchi",OPEN,Home State,Gender-Neutral
241588,241588,"Quantitative Economics & Data Science (5 Years, Integrated Master of Science)","Birla Institute of Technology, Mesra, Ranchi",EWS,Home State,Gender-Neutral
173163,208204,"Computer Science and Engineering (4 Years, Bachelor of Technology)","Gurukula Kangri Vishwavidyalaya, Haridwar",OPEN,All India,Gender-Neutral
217966,258527,"Computer Science and Engineering (4 Years, Bachelor of Technology)","Gurukula Kangri Vishwavidyalaya, Haridwar",EWS,All India,Gender-Neutral
238815,422069,"Computer Science and Engineering (4 Years, Bachelor of Technology)","Gurukula Kangri Vishwavidyalaya, Haridwar",OBC-NCL,All India,Gender-Neutral
371884,436851,"Computer Science and Engineering (4 Years, Bachelor of Technology)","Gurukula Kangri Vishwavidyalaya, Haridwar",SC,All India,Gender-Neutral
812848,874194,"Computer Science and Engineering (4 Years, Bachelor of Technology)","Gurukula Kangri Vishwavidyalaya, Haridwar",ST,All India,Gender-Neutral
318561,547166,"Electrical Engineering (4 Years, Bachelor of Technology)","Gurukula Kangri Vishwavidyalaya, Haridwar",OPEN,All India,Gender-Neutral
1185425,1185425,"Electrical Engineering (4 Years, Bachelor of Technology)","Gurukula Kangri Vishwavidyalaya, Haridwar",EWS,All India,Gender-Neutral
580023,1464149,"Electrical Engineering (4 Years, Bachelor of Technology)","Gurukula Kangri Vishwavidyalaya, Haridwar",OBC-NCL,All India,Gender-Neutral
548041,599930,"Electrical Engineering (4 Years, Bachelor of Technology)","Gurukula Kangri Vishwavidyalaya, Haridwar",SC,All India,Gender-Neutral
1469784,1469784,"Electrical Engineering (4 Years, Bachelor of Technology)","Gurukula Kangri Vishwavidyalaya, Haridwar",ST,All India,Gender-Neutral
264296,437855,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","Gurukula Kangri Vishwavidyalaya, Haridwar",OPEN,All India,Gender-Neutral
478190,920569,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","Gurukula Kangri Vishwavidyalaya, Haridwar",EWS,All India,Gender-Neutral
457637,1139438,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","Gurukula Kangri Vishwavidyalaya, Haridwar",OBC-NCL,All India,Gender-Neutral
443443,512861,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","Gurukula Kangri Vishwavidyalaya, Haridwar",SC,All India,Gender-Neutral
450904,855000,"Mechanical Engineering (4 Years, Bachelor of Technology)","Gurukula Kangri Vishwavidyalaya, Haridwar",OPEN,All India,Gender-Neutral
896709,896709,"Mechanical Engineering (4 Years, Bachelor of Technology)","Gurukula Kangri Vishwavidyalaya, Haridwar",EWS,All India,Gender-Neutral
864323,1299236,"Mechanical Engineering (4 Years, Bachelor of Technology)","Gurukula Kangri Vishwavidyalaya, Haridwar",SC,All India,Gender-Neutral
1064246,1343430,"Carpet and Textile Technology (4 Years, Bachelor of Technology)","Indian Institute of Carpet Technology, Bhadohi",OPEN,All India,Gender-Neutral
775940,1082121,"Carpet and Textile Technology (4 Years, Bachelor of Technology)","Indian Institute of Carpet Technology, Bhadohi",OPEN,All India,Female-only (including Supernumerary)
206628,271018,"Civil Engineering (4 Years, Bachelor of Technology)","Institute of Infrastructure, Technology, Research and Management-Ahmedabad",OPEN,All India,Gender-Neutral
331505,533277,"Civil Engineering (4 Years, Bachelor of Technology)","Institute of Infrastructure, Technology, Research and Management-Ahmedabad",EWS,All India,Gender-Neutral
294219,449607,"Civil Engineering (4 Years, Bachelor of Technology)","Institute of Infrastructure, Technology, Research and Management-Ahmedabad",OBC-NCL,All India,Gender-Neutral
386979,488220,"Civil Engineering (4 Years, Bachelor of Technology)","Institute of Infrastructure, Technology, Research and Management-Ahmedabad",SC,All India,Gender-Neutral
702143,702143,"Civil Engineering (4 Years, Bachelor of Technology)","Institute of Infrastructure, Technology, Research and Management-Ahmedabad",ST,All India,Gender-Neutral
77413,79460,"Computer Engineering (4 Years, Bachelor of Technology)","Institute of Infrastructure, Technology, Research and Management-Ahmedabad",OPEN,All India,Gender-Neutral
81600,97362,"Computer Engineering (4 Years, Bachelor of Technology)","Institute of Infrastructure, Technology, Research and Management-Ahmedabad",EWS,All India,Gender-Neutral
90075,108496,"Computer Engineering (4 Years, Bachelor of Technology)","Institute of Infrastructure, Technology, Research and Management-Ahmedabad",OBC-NCL,All India,Gender-Neutral
254725,264095,"Computer Engineering (4 Years, Bachelor of Technology)","Institute of Infrastructure, Technology, Research and Management-Ahmedabad",SC,All India,Gender-Neutral
508918,508918,"Computer Engineering (4 Years, Bachelor of Technology)","Institute of Infrastructure, Technology, Research and Management-Ahmedabad",ST,All India,Gender-Neutral
130459,152488,"Electrical Engineering (4 Years, Bachelor of Technology)","Institute of Infrastructure, Technology, Research and Management-Ahmedabad",OPEN,All India,Gender-Neutral
155170,249746,"Electrical Engineering (4 Years, Bachelor of Technology)","Institute of Infrastructure, Technology, Research and Management-Ahmedabad",EWS,All India,Gender-Neutral
156168,241710,"Electrical Engineering (4 Years, Bachelor of Technology)","Institute of Infrastructure, Technology, Research and Management-Ahmedabad",OBC-NCL,All India,Gender-Neutral
323559,349416,"Electrical Engineering (4 Years, Bachelor of Technology)","Institute of Infrastructure, Technology, Research and Management-Ahmedabad",SC,All India,Gender-Neutral
706732,793016,"Electrical Engineering (4 Years, Bachelor of Technology)","Institute of Infrastructure, Technology, Research and Management-Ahmedabad",ST,All India,Gender-Neutral
164413,204168,"Mechanical Engineering (4 Years, Bachelor of Technology)","Institute of Infrastructure, Technology, Research and Management-Ahmedabad",OPEN,All India,Gender-Neutral
213672,271135,"Mechanical Engineering (4 Years, Bachelor of Technology)","Institute of Infrastructure, Technology, Research and Management-Ahmedabad",EWS,All India,Gender-Neutral
236513,342932,"Mechanical Engineering (4 Years, Bachelor of Technology)","Institute of Infrastructure, Technology, Research and Management-Ahmedabad",OBC-NCL,All India,Gender-Neutral
392628,434863,"Mechanical Engineering (4 Years, Bachelor of Technology)","Institute of Infrastructure, Technology, Research and Management-Ahmedabad",SC,All India,Gender-Neutral
769338,769338,"Mechanical Engineering (4 Years, Bachelor of Technology)","Institute of Infrastructure, Technology, Research and Management-Ahmedabad",ST,All India,Gender-Neutral
264907,415669,"Animation and VFX (4 Years, Bachelor of Technology)","School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur",OPEN,All India,Gender-Neutral
447705,558333,"Animation and VFX (4 Years, Bachelor of Technology)","School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur",EWS,All India,Gender-Neutral
420039,1072274,"Animation and VFX (4 Years, Bachelor of Technology)","School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur",OBC-NCL,All India,Gender-Neutral
432098,499513,"Animation and VFX (4 Years, Bachelor of Technology)","School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur",SC,All India,Gender-Neutral
142068,157040,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)","School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur",OPEN,All India,Gender-Neutral
161715,165686,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)","School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur",EWS,All India,Gender-Neutral
170557,206664,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)","School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur",OBC-NCL,All India,Gender-Neutral
322781,337969,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)","School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur",SC,All India,Gender-Neutral
501914,501914,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)","School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur",ST,All India,Gender-Neutral
366216,529592,"Chemical Engineering (4 Years, Bachelor of Technology)","School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur",OPEN,All India,Gender-Neutral
1007173,1007173,"Chemical Engineering (4 Years, Bachelor of Technology)","School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur",EWS,All India,Gender-Neutral
531650,980496,"Chemical Engineering (4 Years, Bachelor of Technology)","School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur",OBC-NCL,All India,Gender-Neutral
555702,738898,"Chemical Engineering (4 Years, Bachelor of Technology)","School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur",SC,All India,Gender-Neutral
308256,415661,"Civil Engineering (4 Years, Bachelor of Technology)","School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur",OPEN,All India,Gender-Neutral
742525,1021403,"Civil Engineering (4 Years, Bachelor of Technology)","School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur",EWS,All India,Gender-Neutral
476377,1095703,"Civil Engineering (4 Years, Bachelor of Technology)","School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur",OBC-NCL,All India,Gender-Neutral
466364,547186,"Civil Engineering (4 Years, Bachelor of Technology)","School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur",SC,All India,Gender-Neutral
771851,771851,"Civil Engineering (4 Years, Bachelor of Technology)","School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur",ST,All India,Gender-Neutral
117505,124167,"Computer Science and Engineering (4 Years, Bachelor of Technology)","School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur",OPEN,All India,Gender-Neutral
137659,149733,"Computer Science and Engineering (4 Years, Bachelor of Technology)","School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur",EWS,All India,Gender-Neutral
141139,156924,"Computer Science and Engineering (4 Years, Bachelor of Technology)","School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur",OBC-NCL,All India,Gender-Neutral
